topic,index
3,2998
3,2999
0,3000
2,3001
2,3002
0,3003
2,3004
0,3005
8,3006
3,3007
2,3008
1,3009
2,3010
2,3011
3,3012
8,3013
0,3014
1,3015
3,3016
0,3017
3,3018
1,3019
1,3020
2,3021
3,3022
3,3023
8,3024
2,3025
0,3026
0,3027
2,3028
8,3029
8,3030
4,3031
4,3032
3,3033
2,3034
2,3035
4,3036
2,3037
0,3038
4,3039
8,3040
1,3041
3,3042
2,3043
3,3044
3,3045
0,3046
2,3047
2,3048
8,3049
3,3050
4,3051
8,3052
4,3053
4,3054
0,3055
3,3056
2,3057
0,3058
0,3059
0,3060
1,3061
8,3062
0,3063
2,3064
8,3065
1,3066
8,3067
4,3068
6,3069
3,3070
0,3071
2,3072
2,3073
8,3074
6,3075
4,3076
3,3077
8,3078
0,3079
0,3080
0,3081
8,3082
4,3083
7,3084
3,3085
2,3086
4,3087
0,3088
2,3089
1,3090
3,3091
8,3092
3,3093
0,3094
2,3095
4,3096
4,3097
2,3098
0,3099
4,3100
0,3101
0,3102
2,3103
0,3104
5,3105
8,3106
3,3107
1,3108
2,3109
0,3110
4,3111
4,3112
4,3113
1,3114
0,3115
6,3116
2,3117
2,3118
1,3119
2,3120
4,3121
0,3122
0,3123
8,3124
2,3125
8,3126
3,3127
0,3128
0,3129
8,3130
0,3131
3,3132
3,3133
2,3134
4,3135
2,3136
2,3137
8,3138
4,3139
1,3140
4,3141
2,3142
2,3143
3,3144
4,3145
4,3146
2,3147
8,3148
0,3149
0,3150
0,3151
4,3152
4,3153
7,3154
0,3155
7,3156
4,3157
5,3158
0,3159
5,3160
4,3161
0,3162
4,3163
0,3164
8,3165
4,3166
3,3167
1,3168
0,3169
3,3170
2,3171
1,3172
4,3173
1,3174
2,3175
2,3176
0,3177
2,3178
2,3179
1,3180
1,3181
2,3182
0,3183
4,3184
0,3185
1,3186
8,3187
4,3188
3,3189
2,3190
2,3191
0,3192
0,3193
4,3194
0,3195
3,3196
0,3197
3,3198
3,3199
3,3200
8,3201
2,3202
2,3203
8,3204
3,3205
4,3206
0,3207
8,3208
8,3209
4,3210
2,3211
3,3212
4,3213
4,3214
4,3215
0,3216
3,3217
3,3218
1,3219
0,3220
2,3221
8,3222
2,3223
2,3224
5,3225
4,3226
2,3227
4,3228
3,3229
8,3230
0,3231
8,3232
0,3233
4,3234
3,3235
8,3236
0,3237
2,3238
2,3239
3,3240
0,3241
2,3242
3,3243
1,3244
1,3245
7,3246
1,3247
0,3248
2,3249
3,3250
8,3251
0,3252
4,3253
0,3254
8,3255
0,3256
0,3257
1,3258
0,3259
2,3260
0,3261
8,3262
8,3263
4,3264
2,3265
0,3266
2,3267
2,3268
0,3269
1,3270
4,3271
3,3272
4,3273
1,3274
0,3275
4,3276
7,3277
3,3278
4,3279
3,3280
2,3281
1,3282
2,3283
0,3284
4,3285
8,3286
8,3287
0,3288
1,3289
5,3290
7,3291
6,3292
2,3293
2,3294
8,3295
0,3296
3,3297
0,3298
6,3299
3,3300
8,3301
2,3302
8,3303
4,3304
2,3305
0,3306
4,3307
1,3308
0,3309
4,3310
0,3311
0,3312
2,3313
3,3314
0,3315
7,3316
4,3317
1,3318
2,3319
0,3320
0,3321
4,3322
0,3323
0,3324
2,3325
2,3326
0,3327
3,3328
4,3329
1,3330
0,3331
1,3332
1,3333
0,3334
4,3335
4,3336
3,3337
8,3338
4,3339
1,3340
2,3341
0,3342
0,3343
0,3344
1,3345
5,3346
0,3347
8,3348
0,3349
2,3350
4,3351
6,3352
7,3353
5,3354
7,3355
0,3356
0,3357
3,3358
0,3359
0,3360
4,3361
4,3362
3,3363
0,3364
2,3365
2,3366
5,3367
3,3368
2,3369
3,3370
4,3371
2,3372
3,3373
2,3374
8,3375
2,3376
3,3377
2,3378
5,3379
4,3380
3,3381
2,3382
4,3383
3,3384
8,3385
0,3386
3,3387
4,3388
0,3389
1,3390
8,3391
3,3392
3,3393
4,3394
4,3395
4,3396
3,3397
4,3398
7,3399
1,3400
4,3401
3,3402
0,3403
4,3404
2,3405
4,3406
0,3407
4,3408
0,3409
2,3410
0,3411
3,3412
3,3413
0,3414
8,3415
3,3416
4,3417
4,3418
0,3419
2,3420
3,3421
0,3422
2,3423
1,3424
4,3425
7,3426
0,3427
4,3428
2,3429
4,3430
4,3431
8,3432
0,3433
4,3434
2,3435
4,3436
3,3437
2,3438
2,3439
8,3440
3,3441
2,3442
4,3443
2,3444
4,3445
8,3446
4,3447
4,3448
0,3449
3,3450
4,3451
4,3452
4,3453
1,3454
3,3455
2,3456
1,3457
4,3458
2,3459
2,3460
3,3461
2,3462
2,3463
0,3464
0,3465
4,3466
1,3467
3,3468
8,3469
4,3470
1,3471
2,3472
3,3473
1,3474
0,3475
2,3476
4,3477
0,3478
1,3479
0,3480
3,3481
0,3482
2,3483
2,3484
0,3485
2,3486
4,3487
1,3488
4,3489
0,3490
8,3491
4,3492
8,3493
3,3494
8,3495
3,3496
4,3497
4,3498
0,3499
2,3500
3,3501
2,3502
4,3503
3,3504
2,3505
7,3506
5,3507
2,3508
1,3509
0,3510
3,3511
0,3512
3,3513
4,3514
2,3515
4,3516
0,3517
4,3518
8,3519
3,3520
5,3521
8,3522
4,3523
0,3524
4,3525
0,3526
2,3527
2,3528
8,3529
8,3530
4,3531
4,3532
2,3533
3,3534
3,3535
0,3536
2,3537
0,3538
8,3539
3,3540
2,3541
2,3542
2,3543
0,3544
0,3545
4,3546
0,3547
0,3548
1,3549
0,3550
0,3551
3,3552
2,3553
0,3554
2,3555
2,3556
1,3557
2,3558
2,3559
4,3560
1,3561
3,3562
2,3563
8,3564
2,3565
2,3566
3,3567
8,3568
3,3569
4,3570
0,3571
3,3572
4,3573
0,3574
8,3575
3,3576
6,3577
4,3578
3,3579
2,3580
0,3581
8,3582
0,3583
8,3584
0,3585
8,3586
2,3587
6,3588
0,3589
2,3590
1,3591
2,3592
2,3593
1,3594
3,3595
8,3596
3,3597
1,3598
3,3599
3,3600
0,3601
4,3602
8,3603
1,3604
8,3605
2,3606
4,3607
8,3608
8,3609
4,3610
6,3611
1,3612
2,3613
1,3614
4,3615
0,3616
8,3617
8,3618
4,3619
8,3620
2,3621
4,3622
3,3623
2,3624
0,3625
4,3626
2,3627
0,3628
0,3629
3,3630
2,3631
4,3632
4,3633
4,3634
3,3635
2,3636
3,3637
3,3638
3,3639
3,3640
3,3641
3,3642
2,3643
0,3644
3,3645
2,3646
7,3647
2,3648
4,3649
2,3650
2,3651
2,3652
4,3653
0,3654
4,3655
0,3656
0,3657
0,3658
2,3659
4,3660
2,3661
0,3662
8,3663
2,3664
4,3665
1,3666
2,3667
4,3668
4,3669
4,3670
2,3671
3,3672
1,3673
2,3674
0,3675
2,3676
8,3677
4,3678
2,3679
1,3680
0,3681
3,3682
4,3683
0,3684
3,3685
1,3686
2,3687
0,3688
4,3689
0,3690
3,3691
4,3692
4,3693
2,3694
6,3695
4,3696
8,3697
2,3698
0,3699
0,3700
3,3701
1,3702
8,3703
3,3704
2,3705
3,3706
2,3707
2,3708
8,3709
2,3710
4,3711
2,3712
3,3713
7,3714
3,3715
3,3716
4,3717
2,3718
4,3719
3,3720
0,3721
0,3722
2,3723
4,3724
4,3725
4,3726
8,3727
0,3728
2,3729
8,3730
4,3731
4,3732
0,3733
3,3734
0,3735
1,3736
4,3737
4,3738
8,3739
8,3740
2,3741
8,3742
1,3743
1,3744
0,3745
3,3746
2,3747
3,3748
2,3749
1,3750
4,3751
3,3752
2,3753
0,3754
4,3755
8,3756
1,3757
1,3758
2,3759
4,3760
4,3761
1,3762
2,3763
1,3764
1,3765
4,3766
2,3767
3,3768
8,3769
2,3770
3,3771
0,3772
1,3773
8,3774
2,3775
6,3776
3,3777
4,3778
2,3779
4,3780
4,3781
2,3782
4,3783
3,3784
3,3785
1,3786
0,3787
0,3788
2,3789
0,3790
2,3791
3,3792
0,3793
4,3794
8,3795
8,3796
0,3797
4,3798
2,3799
8,3800
0,3801
0,3802
4,3803
2,3804
4,3805
0,3806
3,3807
1,3808
4,3809
8,3810
2,3811
2,3812
4,3813
2,3814
7,3815
2,3816
6,3817
3,3818
3,3819
3,3820
3,3821
8,3822
4,3823
2,3824
7,3825
8,3826
2,3827
8,3828
8,3829
1,3830
7,3831
2,3832
0,3833
0,3834
0,3835
4,3836
2,3837
2,3838
2,3839
0,3840
5,3841
0,3842
0,3843
6,3844
4,3845
2,3846
0,3847
0,3848
2,3849
2,3850
0,3851
3,3852
4,3853
4,3854
1,3855
1,3856
0,3857
4,3858
4,3859
1,3860
3,3861
7,3862
2,3863
4,3864
0,3865
2,3866
3,3867
0,3868
2,3869
3,3870
3,3871
2,3872
1,3873
3,3874
8,3875
1,3876
0,3877
2,3878
2,3879
0,3880
8,3881
4,3882
3,3883
2,3884
3,3885
2,3886
7,3887
3,3888
2,3889
3,3890
8,3891
8,3892
8,3893
1,3894
8,3895
2,3896
4,3897
3,3898
0,3899
3,3900
4,3901
4,3902
8,3903
2,3904
1,3905
2,3906
1,3907
8,3908
8,3909
2,3910
8,3911
6,3912
2,3913
0,3914
4,3915
8,3916
8,3917
3,3918
4,3919
2,3920
0,3921
4,3922
2,3923
1,3924
0,3925
4,3926
2,3927
2,3928
3,3929
0,3930
2,3931
7,3932
4,3933
7,3934
8,3935
2,3936
8,3937
0,3938
1,3939
1,3940
8,3941
2,3942
0,3943
0,3944
3,3945
0,3946
2,3947
1,3948
5,3949
4,3950
0,3951
2,3952
6,3953
6,3954
6,3955
2,3956
3,3957
8,3958
0,3959
0,3960
2,3961
3,3962
0,3963
2,3964
2,3965
3,3966
4,3967
1,3968
1,3969
0,3970
5,3971
1,3972
4,3973
2,3974
0,3975
2,3976
7,3977
4,3978
0,3979
3,3980
3,3981
8,3982
2,3983
4,3984
2,3985
0,3986
0,3987
2,3988
3,3989
4,3990
2,3991
3,3992
0,3993
3,3994
1,3995
3,3996
4,3997
2,3998
2,3999
4,4000
2,4001
2,4002
8,4003
7,4004
2,4005
2,4006
3,4007
8,4008
8,4009
2,4010
8,4011
2,4012
8,4013
3,4014
8,4015
3,4016
8,4017
1,4018
0,4019
2,4020
2,4021
4,4022
4,4023
3,4024
0,4025
0,4026
3,4027
6,4028
2,4029
1,4030
4,4031
2,4032
0,4033
2,4034
0,4035
0,4036
4,4037
1,4038
0,4039
2,4040
0,4041
0,4042
0,4043
3,4044
3,4045
2,4046
6,4047
3,4048
1,4049
8,4050
8,4051
2,4052
3,4053
3,4054
0,4055
1,4056
0,4057
4,4058
2,4059
6,4060
0,4061
8,4062
3,4063
2,4064
2,4065
4,4066
2,4067
2,4068
4,4069
2,4070
8,4071
8,4072
2,4073
0,4074
0,4075
0,4076
0,4077
0,4078
0,4079
3,4080
0,4081
1,4082
2,4083
4,4084
4,4085
2,4086
2,4087
2,4088
2,4089
0,4090
1,4091
0,4092
7,4093
0,4094
7,4095
2,4096
3,4097
3,4098
3,4099
2,4100
0,4101
0,4102
8,4103
6,4104
4,4105
4,4106
2,4107
4,4108
2,4109
0,4110
8,4111
4,4112
7,4113
4,4114
2,4115
0,4116
5,4117
0,4118
7,4119
1,4120
1,4121
3,4122
1,4123
0,4124
4,4125
3,4126
1,4127
4,4128
4,4129
1,4130
8,4131
4,4132
2,4133
8,4134
1,4135
8,4136
2,4137
3,4138
4,4139
0,4140
4,4141
8,4142
3,4143
1,4144
4,4145
4,4146
4,4147
2,4148
8,4149
4,4150
0,4151
0,4152
4,4153
8,4154
4,4155
8,4156
3,4157
1,4158
0,4159
2,4160
1,4161
2,4162
8,4163
8,4164
7,4165
0,4166
0,4167
4,4168
8,4169
0,4170
2,4171
0,4172
2,4173
3,4174
8,4175
2,4176
4,4177
3,4178
8,4179
1,4180
2,4181
3,4182
4,4183
0,4184
1,4185
7,4186
6,4187
7,4188
8,4189
1,4190
4,4191
2,4192
0,4193
8,4194
3,4195
0,4196
4,4197
4,4198
8,4199
8,4200
4,4201
2,4202
8,4203
0,4204
2,4205
4,4206
4,4207
2,4208
8,4209
2,4210
3,4211
8,4212
3,4213
2,4214
4,4215
3,4216
4,4217
1,4218
0,4219
0,4220
8,4221
1,4222
8,4223
0,4224
0,4225
4,4226
1,4227
5,4228
4,4229
7,4230
4,4231
8,4232
3,4233
1,4234
2,4235
3,4236
2,4237
3,4238
4,4239
3,4240
4,4241
3,4242
1,4243
8,4244
0,4245
8,4246
0,4247
4,4248
4,4249
0,4250
4,4251
4,4252
4,4253
3,4254
1,4255
3,4256
3,4257
0,4258
4,4259
8,4260
2,4261
3,4262
2,4263
3,4264
4,4265
3,4266
7,4267
8,4268
4,4269
8,4270
4,4271
3,4272
2,4273
0,4274
2,4275
2,4276
4,4277
8,4278
3,4279
2,4280
4,4281
4,4282
2,4283
4,4284
4,4285
3,4286
2,4287
4,4288
4,4289
2,4290
8,4291
2,4292
3,4293
3,4294
1,4295
0,4296
8,4297
8,4298
0,4299
0,4300
2,4301
4,4302
1,4303
2,4304
0,4305
6,4306
3,4307
1,4308
2,4309
3,4310
2,4311
8,4312
1,4313
2,4314
8,4315
2,4316
8,4317
0,4318
3,4319
3,4320
3,4321
3,4322
2,4323
6,4324
4,4325
8,4326
2,4327
4,4328
4,4329
4,4330
1,4331
0,4332
1,4333
2,4334
8,4335
2,4336
2,4337
7,4338
8,4339
1,4340
0,4341
2,4342
3,4343
1,4344
2,4345
1,4346
4,4347
4,4348
0,4349
2,4350
2,4351
0,4352
0,4353
2,4354
1,4355
3,4356
1,4357
2,4358
2,4359
7,4360
8,4361
4,4362
0,4363
8,4364
8,4365
3,4366
2,4367
3,4368
6,4369
2,4370
1,4371
4,4372
4,4373
2,4374
3,4375
2,4376
2,4377
2,4378
0,4379
2,4380
3,4381
1,4382
0,4383
3,4384
8,4385
4,4386
0,4387
8,4388
1,4389
2,4390
4,4391
4,4392
1,4393
4,4394
1,4395
8,4396
8,4397
3,4398
8,4399
7,4400
8,4401
0,4402
0,4403
3,4404
0,4405
4,4406
1,4407
4,4408
3,4409
4,4410
8,4411
8,4412
0,4413
2,4414
0,4415
0,4416
0,4417
0,4418
0,4419
0,4420
4,4421
4,4422
2,4423
2,4424
4,4425
8,4426
0,4427
1,4428
2,4429
2,4430
8,4431
3,4432
4,4433
3,4434
4,4435
8,4436
3,4437
0,4438
2,4439
2,4440
1,4441
0,4442
4,4443
0,4444
4,4445
2,4446
0,4447
1,4448
0,4449
4,4450
4,4451
3,4452
3,4453
2,4454
8,4455
1,4456
2,4457
2,4458
5,4459
2,4460
2,4461
0,4462
0,4463
2,4464
1,4465
2,4466
3,4467
0,4468
2,4469
8,4470
4,4471
3,4472
6,4473
0,4474
1,4475
8,4476
6,4477
3,4478
3,4479
4,4480
3,4481
4,4482
0,4483
1,4484
2,4485
2,4486
3,4487
4,4488
0,4489
3,4490
3,4491
1,4492
1,4493
4,4494
4,4495
4,4496
4,4497
6,4498
4,4499
8,4500
3,4501
1,4502
2,4503
8,4504
0,4505
7,4506
2,4507
0,4508
0,4509
7,4510
1,4511
0,4512
0,4513
2,4514
4,4515
4,4516
4,4517
3,4518
8,4519
0,4520
2,4521
2,4522
4,4523
0,4524
0,4525
4,4526
3,4527
4,4528
3,4529
1,4530
8,4531
0,4532
8,4533
2,4534
3,4535
3,4536
1,4537
2,4538
2,4539
4,4540
2,4541
2,4542
4,4543
2,4544
3,4545
0,4546
3,4547
8,4548
2,4549
8,4550
4,4551
1,4552
4,4553
4,4554
4,4555
0,4556
8,4557
1,4558
2,4559
0,4560
0,4561
8,4562
2,4563
0,4564
8,4565
2,4566
2,4567
2,4568
3,4569
4,4570
0,4571
1,4572
2,4573
8,4574
3,4575
2,4576
0,4577
0,4578
0,4579
3,4580
2,4581
2,4582
3,4583
2,4584
0,4585
8,4586
0,4587
2,4588
1,4589
0,4590
4,4591
2,4592
2,4593
2,4594
4,4595
3,4596
8,4597
3,4598
8,4599
8,4600
3,4601
1,4602
2,4603
1,4604
2,4605
7,4606
4,4607
3,4608
4,4609
0,4610
0,4611
1,4612
3,4613
3,4614
4,4615
8,4616
0,4617
2,4618
7,4619
3,4620
2,4621
1,4622
3,4623
4,4624
2,4625
8,4626
8,4627
0,4628
4,4629
1,4630
7,4631
1,4632
4,4633
4,4634
0,4635
4,4636
0,4637
8,4638
4,4639
3,4640
3,4641
3,4642
2,4643
3,4644
6,4645
0,4646
2,4647
8,4648
1,4649
4,4650
0,4651
6,4652
1,4653
0,4654
5,4655
8,4656
0,4657
2,4658
4,4659
7,4660
0,4661
4,4662
2,4663
0,4664
0,4665
1,4666
1,4667
4,4668
2,4669
4,4670
0,4671
2,4672
3,4673
0,4674
4,4675
1,4676
0,4677
8,4678
2,4679
4,4680
8,4681
0,4682
4,4683
3,4684
8,4685
3,4686
4,4687
2,4688
3,4689
4,4690
4,4691
2,4692
5,4693
8,4694
8,4695
3,4696
1,4697
1,4698
4,4699
2,4700
4,4701
0,4702
4,4703
2,4704
3,4705
2,4706
6,4707
8,4708
4,4709
3,4710
2,4711
1,4712
1,4713
2,4714
4,4715
4,4716
0,4717
0,4718
1,4719
2,4720
7,4721
0,4722
4,4723
4,4724
4,4725
8,4726
0,4727
8,4728
0,4729
0,4730
8,4731
2,4732
3,4733
2,4734
7,4735
1,4736
1,4737
2,4738
3,4739
0,4740
7,4741
4,4742
4,4743
4,4744
0,4745
3,4746
2,4747
2,4748
2,4749
8,4750
3,4751
4,4752
3,4753
0,4754
1,4755
3,4756
3,4757
0,4758
1,4759
0,4760
2,4761
1,4762
7,4763
8,4764
1,4765
4,4766
2,4767
8,4768
1,4769
8,4770
4,4771
2,4772
4,4773
0,4774
8,4775
3,4776
1,4777
4,4778
0,4779
1,4780
4,4781
0,4782
3,4783
1,4784
4,4785
4,4786
1,4787
2,4788
0,4789
0,4790
3,4791
4,4792
4,4793
4,4794
0,4795
3,4796
3,4797
8,4798
2,4799
2,4800
0,4801
0,4802
2,4803
3,4804
3,4805
4,4806
2,4807
3,4808
2,4809
0,4810
7,4811
0,4812
1,4813
3,4814
0,4815
0,4816
0,4817
4,4818
3,4819
4,4820
0,4821
8,4822
3,4823
0,4824
0,4825
6,4826
6,4827
0,4828
3,4829
3,4830
3,4831
4,4832
4,4833
0,4834
6,4835
4,4836
8,4837
8,4838
0,4839
2,4840
6,4841
4,4842
3,4843
2,4844
4,4845
4,4846
2,4847
0,4848
0,4849
0,4850
1,4851
3,4852
2,4853
0,4854
8,4855
0,4856
8,4857
0,4858
2,4859
2,4860
8,4861
3,4862
2,4863
2,4864
2,4865
3,4866
2,4867
8,4868
4,4869
0,4870
8,4871
0,4872
3,4873
7,4874
8,4875
3,4876
3,4877
2,4878
3,4879
4,4880
8,4881
0,4882
0,4883
4,4884
8,4885
2,4886
1,4887
8,4888
6,4889
1,4890
8,4891
2,4892
0,4893
4,4894
4,4895
0,4896
8,4897
2,4898
4,4899
0,4900
4,4901
4,4902
8,4903
3,4904
0,4905
8,4906
4,4907
1,4908
0,4909
2,4910
4,4911
7,4912
0,4913
4,4914
1,4915
4,4916
3,4917
0,4918
8,4919
2,4920
1,4921
2,4922
3,4923
1,4924
0,4925
0,4926
3,4927
0,4928
0,4929
0,4930
2,4931
2,4932
4,4933
0,4934
0,4935
3,4936
2,4937
2,4938
4,4939
3,4940
2,4941
4,4942
1,4943
1,4944
2,4945
0,4946
0,4947
4,4948
4,4949
1,4950
4,4951
2,4952
7,4953
0,4954
8,4955
0,4956
4,4957
0,4958
0,4959
2,4960
8,4961
3,4962
8,4963
8,4964
0,4965
7,4966
5,4967
0,4968
6,4969
8,4970
1,4971
0,4972
2,4973
8,4974
3,4975
3,4976
4,4977
0,4978
2,4979
2,4980
1,4981
2,4982
8,4983
2,4984
2,4985
0,4986
1,4987
0,4988
7,4989
6,4990
3,4991
7,4992
3,4993
2,4994
0,4995
0,4996
1,4997
3,4998
0,4999
1,5000
3,5001
5,5002
2,5003
4,5004
3,5005
0,5006
2,5007
4,5008
0,5009
4,5010
0,5011
2,5012
1,5013
8,5014
6,5015
2,5016
8,5017
1,5018
8,5019
2,5020
8,5021
8,5022
3,5023
8,5024
3,5025
3,5026
4,5027
4,5028
8,5029
7,5030
8,5031
5,5032
4,5033
2,5034
3,5035
8,5036
0,5037
3,5038
4,5039
1,5040
8,5041
3,5042
8,5043
1,5044
4,5045
6,5046
3,5047
0,5048
3,5049
0,5050
0,5051
0,5052
3,5053
3,5054
8,5055
2,5056
3,5057
3,5058
2,5059
2,5060
0,5061
3,5062
3,5063
2,5064
1,5065
2,5066
0,5067
3,5068
4,5069
3,5070
6,5071
8,5072
2,5073
4,5074
0,5075
4,5076
0,5077
1,5078
3,5079
2,5080
5,5081
8,5082
4,5083
6,5084
2,5085
7,5086
8,5087
8,5088
7,5089
3,5090
8,5091
4,5092
3,5093
7,5094
8,5095
4,5096
3,5097
4,5098
2,5099
4,5100
8,5101
1,5102
2,5103
8,5104
8,5105
2,5106
3,5107
3,5108
8,5109
0,5110
4,5111
4,5112
0,5113
4,5114
2,5115
3,5116
1,5117
7,5118
8,5119
4,5120
2,5121
1,5122
8,5123
2,5124
4,5125
4,5126
3,5127
2,5128
4,5129
2,5130
0,5131
0,5132
2,5133
0,5134
3,5135
4,5136
8,5137
0,5138
0,5139
3,5140
4,5141
0,5142
3,5143
4,5144
4,5145
8,5146
5,5147
1,5148
6,5149
3,5150
4,5151
8,5152
1,5153
2,5154
4,5155
3,5156
2,5157
0,5158
0,5159
6,5160
2,5161
0,5162
0,5163
4,5164
1,5165
2,5166
1,5167
3,5168
4,5169
5,5170
2,5171
7,5172
3,5173
4,5174
4,5175
3,5176
0,5177
4,5178
0,5179
2,5180
2,5181
1,5182
2,5183
2,5184
0,5185
2,5186
4,5187
4,5188
0,5189
0,5190
1,5191
2,5192
2,5193
7,5194
8,5195
0,5196
4,5197
0,5198
2,5199
3,5200
8,5201
1,5202
0,5203
2,5204
0,5205
1,5206
0,5207
3,5208
4,5209
8,5210
0,5211
6,5212
7,5213
4,5214
3,5215
6,5216
8,5217
8,5218
0,5219
7,5220
5,5221
2,5222
3,5223
0,5224
0,5225
0,5226
7,5227
4,5228
4,5229
2,5230
4,5231
3,5232
0,5233
8,5234
0,5235
1,5236
2,5237
5,5238
1,5239
5,5240
2,5241
3,5242
4,5243
2,5244
8,5245
8,5246
8,5247
0,5248
3,5249
4,5250
8,5251
1,5252
3,5253
3,5254
0,5255
4,5256
8,5257
4,5258
2,5259
2,5260
2,5261
8,5262
7,5263
3,5264
2,5265
0,5266
4,5267
4,5268
2,5269
1,5270
0,5271
2,5272
1,5273
4,5274
0,5275
7,5276
2,5277
3,5278
1,5279
0,5280
4,5281
3,5282
2,5283
4,5284
0,5285
1,5286
4,5287
0,5288
3,5289
2,5290
2,5291
0,5292
4,5293
8,5294
0,5295
7,5296
4,5297
0,5298
1,5299
4,5300
8,5301
4,5302
0,5303
3,5304
8,5305
8,5306
4,5307
2,5308
4,5309
0,5310
7,5311
0,5312
0,5313
2,5314
1,5315
7,5316
8,5317
2,5318
4,5319
3,5320
4,5321
8,5322
4,5323
2,5324
4,5325
4,5326
3,5327
8,5328
2,5329
4,5330
0,5331
3,5332
7,5333
0,5334
3,5335
4,5336
4,5337
3,5338
3,5339
8,5340
2,5341
2,5342
0,5343
8,5344
4,5345
2,5346
4,5347
0,5348
8,5349
8,5350
2,5351
0,5352
8,5353
1,5354
4,5355
4,5356
8,5357
2,5358
3,5359
4,5360
0,5361
2,5362
8,5363
3,5364
3,5365
4,5366
2,5367
4,5368
2,5369
2,5370
0,5371
7,5372
1,5373
4,5374
4,5375
2,5376
4,5377
4,5378
4,5379
2,5380
4,5381
4,5382
6,5383
2,5384
3,5385
8,5386
8,5387
2,5388
0,5389
8,5390
2,5391
2,5392
2,5393
2,5394
2,5395
4,5396
3,5397
8,5398
1,5399
3,5400
2,5401
3,5402
0,5403
0,5404
0,5405
3,5406
7,5407
0,5408
2,5409
0,5410
3,5411
6,5412
3,5413
3,5414
8,5415
0,5416
4,5417
2,5418
8,5419
2,5420
2,5421
2,5422
4,5423
4,5424
0,5425
2,5426
3,5427
6,5428
4,5429
3,5430
2,5431
2,5432
0,5433
1,5434
0,5435
4,5436
2,5437
4,5438
3,5439
8,5440
3,5441
1,5442
3,5443
4,5444
2,5445
4,5446
2,5447
3,5448
4,5449
0,5450
2,5451
2,5452
2,5453
3,5454
4,5455
8,5456
1,5457
2,5458
2,5459
1,5460
0,5461
0,5462
8,5463
2,5464
3,5465
3,5466
0,5467
3,5468
4,5469
2,5470
4,5471
4,5472
1,5473
4,5474
3,5475
4,5476
3,5477
8,5478
2,5479
2,5480
8,5481
0,5482
0,5483
4,5484
8,5485
4,5486
2,5487
0,5488
1,5489
0,5490
0,5491
3,5492
1,5493
3,5494
3,5495
0,5496
4,5497
3,5498
2,5499
2,5500
3,5501
0,5502
1,5503
6,5504
2,5505
2,5506
6,5507
2,5508
2,5509
2,5510
8,5511
2,5512
2,5513
6,5514
3,5515
7,5516
0,5517
2,5518
7,5519
0,5520
2,5521
7,5522
8,5523
3,5524
2,5525
8,5526
2,5527
3,5528
3,5529
3,5530
3,5531
8,5532
3,5533
3,5534
0,5535
4,5536
2,5537
8,5538
1,5539
8,5540
1,5541
0,5542
0,5543
0,5544
0,5545
8,5546
4,5547
2,5548
8,5549
0,5550
0,5551
4,5552
4,5553
8,5554
0,5555
0,5556
1,5557
4,5558
0,5559
8,5560
4,5561
0,5562
3,5563
3,5564
7,5565
7,5566
3,5567
2,5568
8,5569
8,5570
4,5571
4,5572
7,5573
2,5574
2,5575
0,5576
0,5577
4,5578
3,5579
6,5580
2,5581
3,5582
8,5583
2,5584
4,5585
1,5586
0,5587
3,5588
2,5589
2,5590
4,5591
8,5592
1,5593
4,5594
2,5595
2,5596
2,5597
4,5598
0,5599
3,5600
3,5601
0,5602
2,5603
1,5604
0,5605
4,5606
4,5607
7,5608
2,5609
5,5610
1,5611
2,5612
2,5613
4,5614
3,5615
7,5616
2,5617
0,5618
2,5619
8,5620
1,5621
2,5622
4,5623
0,5624
3,5625
4,5626
2,5627
2,5628
0,5629
4,5630
3,5631
8,5632
0,5633
0,5634
2,5635
0,5636
0,5637
2,5638
3,5639
0,5640
7,5641
2,5642
0,5643
2,5644
4,5645
4,5646
0,5647
3,5648
3,5649
0,5650
4,5651
2,5652
7,5653
4,5654
3,5655
1,5656
4,5657
8,5658
2,5659
1,5660
1,5661
3,5662
4,5663
8,5664
2,5665
4,5666
6,5667
3,5668
1,5669
4,5670
4,5671
2,5672
4,5673
0,5674
0,5675
2,5676
7,5677
0,5678
1,5679
2,5680
1,5681
2,5682
7,5683
6,5684
8,5685
0,5686
6,5687
8,5688
0,5689
4,5690
2,5691
2,5692
4,5693
3,5694
8,5695
4,5696
2,5697
0,5698
8,5699
4,5700
2,5701
0,5702
0,5703
0,5704
6,5705
2,5706
0,5707
0,5708
3,5709
0,5710
1,5711
4,5712
2,5713
7,5714
4,5715
0,5716
0,5717
0,5718
4,5719
8,5720
0,5721
3,5722
4,5723
0,5724
8,5725
1,5726
0,5727
0,5728
3,5729
8,5730
1,5731
2,5732
1,5733
1,5734
3,5735
3,5736
1,5737
4,5738
0,5739
2,5740
2,5741
8,5742
2,5743
2,5744
3,5745
3,5746
0,5747
4,5748
0,5749
4,5750
4,5751
3,5752
0,5753
4,5754
0,5755
3,5756
8,5757
4,5758
1,5759
3,5760
1,5761
1,5762
4,5763
0,5764
1,5765
2,5766
2,5767
2,5768
5,5769
1,5770
0,5771
3,5772
0,5773
0,5774
1,5775
0,5776
2,5777
1,5778
7,5779
4,5780
0,5781
4,5782
1,5783
0,5784
3,5785
7,5786
0,5787
8,5788
7,5789
2,5790
2,5791
6,5792
8,5793
0,5794
2,5795
4,5796
